"Country","Status","Provider",(data)Product,"(data)Release_channel","PID",Placement_ID,"Price_settings","Name","Comment","Version_restriction","Country_restriction","AB_Group","Probability","Rank Override","Auto-Rank","Custom Rank Adjustment","Rank","ECPM","Requests","Impressions","Fill Rate","Revenue","ECPM Index","New ECPM Index","Display probability","RTB_price","Product","Group where","Line where","Index"
"BD","Enabled","AdMob","mini","Final","9","ca-app-pub-4721105574136909/7406006409","CPM Target","PID 9 CPM targets citroen2","PID 9 CPM targets BMW2 control","","","","","","64","0","64","0.13","20311282.00","12979.00","0.01","1.65","4","36","0.000","","mini"," where B='BD' and D='mini' and E='Final'"," where B='BD' and D='mini' and E='Final' and G='ca-app-pub-4721105574136909/7406006409'","BD:AdMob:mini:Final:9"
"BD","Enabled","AdMob","mini","Final","9","ca-app-pub-4721105574136909/7378086243","CPM Target","PID 9 CPM targets citroen3","PID 9 CPM targets BMW3 control","","","","","","88","0","88","0.20","20558474.00","6702.00","0.00","1.31","2","12","0.000","","mini"," where B='BD' and D='mini' and E='Final'"," where B='BD' and D='mini' and E='Final' and G='ca-app-pub-4721105574136909/7378086243'","BD:AdMob:mini:Final:9"
"BD","Enabled","AdMob","mini","Final","9","ca-app-pub-4721105574136909/9593186047","CPM Target","PID 9 CPM targets citroen4","PID 9 CPM targets BMW4 control","","","","","","90","0","90","0.23","20724660.00","16333.00","0.00","3.77","1","10","0.000","","mini"," where B='BD' and D='mini' and E='Final'"," where B='BD' and D='mini' and E='Final' and G='ca-app-pub-4721105574136909/9593186047'","BD:AdMob:mini:Final:9"
"BD","Enabled","AdMob","mini","Final","13","ca-app-pub-4721105574136909/1322925738","CPM Target","PID 13 CPM targets citroen1","PID 13 CPM targets BMW control","","","","","","34","0","34","0.06","2748239.00","20345.00","0.04","1.14","5","66","0.000","","mini"," where B='BD' and D='mini' and E='Final'"," where B='BD' and D='mini' and E='Final' and G='ca-app-pub-4721105574136909/1322925738'","BD:AdMob:mini:Final:13"
"BD","Enabled","AdMob","mini","Final","13","ca-app-pub-4721105574136909/7723724691","CPM Target","PID 13 CPM targets citroen2","PID 13 CPM targets BMW2 control","","","","","","58","0","58","0.10","2807401.00","5215.00","0.02","0.51","4","42","0.000","","mini"," where B='BD' and D='mini' and E='Final'"," where B='BD' and D='mini' and E='Final' and G='ca-app-pub-4721105574136909/7723724691'","BD:AdMob:mini:Final:13"
"BD","Enabled","AdMob","mini","Final","13","ca-app-pub-4721105574136909/8866373832","CPM Target","PID 13 CPM targets citroen3","PID 13 CPM targets BMW3 control","","","","","","89","0","89","0.20","2834874.00","17799.00","0.02","3.59","1","11","0.000","","mini"," where B='BD' and D='mini' and E='Final'"," where B='BD' and D='mini' and E='Final' and G='ca-app-pub-4721105574136909/8866373832'","BD:AdMob:mini:Final:13"
"BD","Enabled","AdMob","mini","Final","13","ca-app-pub-4721105574136909/3374374003","CPM Target","PID 13 CPM targets citroen4","PID 13 CPM targets BMW4 control","","","","","","77","0","77","0.16","2833815.00","5140.00","0.02","0.80","2","23","0.000","","mini"," where B='BD' and D='mini' and E='Final'"," where B='BD' and D='mini' and E='Final' and G='ca-app-pub-4721105574136909/3374374003'","BD:AdMob:mini:Final:13"
"ZA","Enabled","AdMob","mini","Final","1","ca-app-pub-4721105574136909/3637263736","CPM Target","PID 1 CPM targets citroen1","PID 1 CPM targets BMW control","","","","","","1","0","1","0.22","1042646.00","17226.00","0.22","3.78","12","99","0.000","","mini"," where B='ZA' and D='mini' and E='Final'"," where B='ZA' and D='mini' and E='Final' and G='ca-app-pub-4721105574136909/3637263736'","ZA:AdMob:mini:Final:1"
"ZA","Enabled","AdMob","mini","Final","1","ca-app-pub-4721105574136909/6123826277","CPM Target","PID 1 CPM targets citroen2","PID 1 CPM targets BMW2 control","","","","","","17","0","17","0.32","1168230.00","8457.00","0.12","2.74","10","83","0.000","","mini"," where B='ZA' and D='mini' and E='Final'"," where B='ZA' and D='mini' and E='Final' and G='ca-app-pub-4721105574136909/6123826277'","ZA:AdMob:mini:Final:1"
"ZA","Enabled","AdMob","mini","Final","1","ca-app-pub-4721105574136909/6913205907","CPM Target","PID 1 CPM targets citroen3","PID 1 CPM targets BMW3 control","","","","","","37","0","37","0.41","1194412.00","10986.00","0.09","4.52","7","63","0.000","","mini"," where B='ZA' and D='mini' and E='Final'"," where B='ZA' and D='mini' and E='Final' and G='ca-app-pub-4721105574136909/6913205907'","ZA:AdMob:mini:Final:1"
"ZA","Enabled","AdMob","mini","Final","1","ca-app-pub-4721105574136909/5819616082","CPM Target","PID 1 CPM targets citroen4","PID 1 CPM targets BMW4 control","","","","","","54","0","54","0.56","1219184.00","18296.00","0.07","10.21","3","46","0.000","","mini"," where B='ZA' and D='mini' and E='Final'"," where B='ZA' and D='mini' and E='Final' and G='ca-app-pub-4721105574136909/5819616082'","ZA:AdMob:mini:Final:1"
"ZA","Enabled","AdMob","mini","Final","2","ca-app-pub-4721105574136909/7268429126","CPM Target","PID 2 CPM targets citroen1","PID 2 CPM targets BMW control","","","","","","1","0","1","0.22","1374841.00","18163.00","0.15","4.03","11","99","0.000","","mini"," where B='ZA' and D='mini' and E='Final'"," where B='ZA' and D='mini' and E='Final' and G='ca-app-pub-4721105574136909/7268429126'","ZA:AdMob:mini:Final:2"
"ZA","Enabled","AdMob","mini","Final","2","ca-app-pub-4721105574136909/4563332591","CPM Target","PID 2 CPM targets citroen2","PID 2 CPM targets BMW2 control","","","","","","24","0","24","0.35","1668707.00","12066.00","0.07","4.26","7","76","0.000","","mini"," where B='ZA' and D='mini' and E='Final'"," where B='ZA' and D='mini' and E='Final' and G='ca-app-pub-4721105574136909/4563332591'","ZA:AdMob:mini:Final:2"
